time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
2.2200000000000015,-0.955490516235,-0.133976474725,14.8136516262,6.23545738964,0.163994772661,0.0,-1.56293487738,-0.253223855296,4.30621924395,-0.0714804378676,0.086036654191,0.0,464.80493957261706,464.1771539695346,463.7242755715095,463.1421580266304
2.2800000000000016,-1.05258921539,-0.150129423776,15.0741241609,6.23079888092,0.169245087476,0.0,-1.67416077701,-0.28561751183,4.37572257209,-0.0942914537513,0.0902897485988,0.0,450.0886792426617,450.43902558911327,449.8122950371422,447.9560125686959
2.3400000000000016,-1.15602367554,-0.168182780061,15.3361416679,6.22531102614,0.174200301598,0.0,-1.77412450789,-0.316626201791,4.35806001827,-0.0863404993294,0.0590739202545,0.0,423.6103576167575,420.92275363786376,421.80873795516624,422.48735543644386
2.4000000000000017,-1.26630547726,-0.188442590741,15.6013939943,6.22008960749,0.178364255599,0.0,-1.90227528623,-0.359209669211,4.48296134153,-0.0884252071879,0.0846080049313,0.0,466.92664793396943,468.9178515477294,468.28670545599533,468.11864989503914
2.4600000000000017,-1.38398609154,-0.211230192538,15.8719573193,6.2147728359,0.183564362773,0.0,-2.02087529235,-0.400853788681,4.53535144368,-0.0889905665049,0.0904976228976,0.0,446.6696256603649,447.1558806578273,447.1865142531586,447.1339715291791
2.520000000000002,-1.50888673795,-0.236615683373,16.1456094727,6.20934950438,0.189379704901,0.0,-2.14298887487,-0.445807356181,4.58589750648,-0.0933411025193,0.107386355921,0.0,447.283526626686,448.66482490758176,447.13990005074976,446.77848860389764
2.580000000000002,-1.64160349586,-0.264943461759,16.4241523848,6.20349111124,0.19654129771,0.0,-2.28153352411,-0.4989859683,4.69803512306,-0.108027161187,0.136314849453,0.0,466.5402639903144,468.8053581855196,468.47820920633814,467.3269762797096
2.640000000000002,-1.78306618003,-0.296693669765,16.7107097222,6.19712537793,0.205397043751,0.0,-2.43469843677,-0.559973939928,4.85274147149,-0.102490892759,0.163827660215,0.0,482.24404470591145,484.3359984352011,481.2947238044694,481.70468445150954
2.700000000000002,-1.93317029085,-0.331925501017,17.0028905712,6.19086861897,0.215193523325,0.0,-2.56964182077,-0.61494295691,4.88600433532,-0.108116779349,0.162146636721,0.0,447.12113625347314,447.0093735056466,447.7071652875679,447.2396964532805
2.760000000000002,-2.09177218811,-0.370657384392,17.2979567748,6.18495816182,0.225783786889,0.0,-2.71800648729,-0.676642789672,4.94871708772,-0.0841062688772,0.195767617358,0.0,457.17223658227175,459.87159966274425,456.5222231152969,458.42600373950785
2.820000000000002,-2.25922043622,-0.413078822527,17.5955284251,6.17973005195,0.238089363871,0.0,-2.86465183798,-0.737806584194,4.96964988646,-0.0940049675766,0.219157635799,0.0,445.2474141661076,447.1976822213909,447.1210884663419,446.3074793065528
2.880000000000002,-2.43563945529,-0.459233860816,17.8940176645,6.17401366378,0.251309452973,0.0,-3.01711259658,-0.801130966432,4.97927689232,-0.0979362842478,0.222586903942,0.0,444.59953740434474,444.92845907757123,444.13938412147655,443.8090344263336
2.940000000000002,-2.62239916279,-0.509686332478,18.1966307304,6.16793119432,0.264575509506,0.0,-3.20942271797,-0.88110200496,5.10638748356,-0.109325773201,0.217956098229,0.0,483.4865316035213,483.18155322545545,482.85133160044313,481.98310928378567
3.000000000000002,-2.82142339517,-0.565244668256,18.5083372051,6.16101676277,0.277590543306,0.0,-3.42590069736,-0.971400960662,5.28201131598,-0.130955069874,0.214758179815,0.0,500.7543084393795,500.5623003317021,500.661644142998,499.07466663785436
3.0600000000000023,-3.03173988689,-0.625514135204,18.8235428922,6.15290169633,0.290212354105,0.0,-3.58568849895,-1.0381569342,5.22432708715,-0.145625817709,0.199703291244,0.0,431.54922791094765,430.3212014164298,430.4370385593271,429.1756314700597
3.1200000000000023,-3.25334006557,-0.690561123576,19.1400909634,6.1441022711,0.302062911459,0.0,-3.80197723091,-1.13078723836,5.32574103385,-0.148801086741,0.192722976426,0.0,484.1147301121748,483.6237483027162,482.3875727107178,482.12938432470423
3.1800000000000024,-3.48785817947,-0.761195190767,19.4616050913,6.13496517788,0.313246094639,0.0,-4.01621508615,-1.22438023986,5.39001808013,-0.160355244947,0.16907899504,0.0,475.5858528663488,473.801886305517,475.28748072588445,474.38057910868076
